日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'603655,朗博科技,29.16,30.4,27.02,27.38,27.64,1.52,5.4993,69.7715,18489441,549438935.0,3090960000.0,772740000.0,None
2018-01-31,'603655,朗博科技,27.64,27.87,24.5,26.08,27.08,0.56,2.0679,42.9369,11378271,296475332.0,2929840000.0,732460000.0,None
2018-01-30,'603655,朗博科技,27.08,29.0,26.99,27.8,27.38,-0.3,-1.0957,55.4245,14687493,411027478.0,2870480000.0,717620000.0,None
2018-01-29,'603655,朗博科技,27.38,27.38,24.71,24.8,24.89,2.49,10.004,27.1949,7206644,189183381.0,2902280000.0,725570000.0,None
2018-01-26,'603655,朗博科技,24.89,25.18,24.51,24.61,25.39,-0.5,-1.9693,19.0743,5054690,125442586.0,2638340000.0,659585000.0,None
2018-01-25,'603655,朗博科技,25.39,26.45,25.25,25.42,25.94,-0.55,-2.1203,32.458,8601378,221204005.0,2691340000.0,672835000.0,None
2018-01-24,'603655,朗博科技,25.94,26.39,24.65,25.1,25.17,0.77,3.0592,38.0043,10071150,258444916.0,2749640000.0,687410000.0,None
2018-01-23,'603655,朗博科技,25.17,25.33,24.56,24.56,24.53,0.64,2.6091,31.765,8417738,210066336.0,2668020000.0,667005000.0,None
2018-01-22,'603655,朗博科技,24.53,25.9,24.35,25.52,27.01,-2.48,-9.1818,42.0254,11136718,278060924.0,2600180000.0,650045000.0,None
2018-01-19,'603655,朗博科技,27.01,28.5,26.99,28.15,29.99,-2.98,-9.9366,58.8971,15607720,429166648.0,2863060000.0,715765000.0,None
2018-01-18,'603655,朗博科技,29.99,32.1,28.68,32.1,29.18,0.81,2.7759,74.2895,19686715,602081816.0,3178940000.0,794735000.0,None
2018-01-17,'603655,朗博科技,29.18,29.18,29.18,29.18,26.53,2.65,9.9887,0.5827,154416,4505859.0,3093080000.0,773270000.0,None
2018-01-16,'603655,朗博科技,26.53,26.53,26.53,26.53,24.12,2.41,9.9917,1.1498,304703,8083771.0,2812180000.0,703045000.0,None
2018-01-15,'603655,朗博科技,24.12,24.12,24.12,24.12,21.93,2.19,9.9863,0.8977,237884,5737762.0,2556720000.0,639180000.0,None
2018-01-12,'603655,朗博科技,21.93,21.93,21.93,21.93,19.94,1.99,9.9799,0.4768,126349,2770834.0,2324580000.0,581145000.0,None
2018-01-11,'603655,朗博科技,19.94,19.94,19.94,19.94,18.13,1.81,9.9835,0.4414,116967,2332322.0,2113640000.0,528410000.0,None
2018-01-10,'603655,朗博科技,18.13,18.13,18.13,18.13,16.48,1.65,10.0121,0.4706,124715,2261083.0,1921780000.0,480445000.0,None
2018-01-09,'603655,朗博科技,16.48,16.48,16.48,16.48,14.98,1.5,10.0134,0.2558,67778,1116981.0,1746880000.0,436720000.0,None
2018-01-08,'603655,朗博科技,14.98,14.98,14.98,14.98,13.62,1.36,9.9853,0.1303,34523,517155.0,1587880000.0,396970000.0,None
2018-01-05,'603655,朗博科技,13.62,13.62,13.62,13.62,12.38,1.24,10.0162,0.0604,16000,217920.0,1443720000.0,360930000.0,None
2018-01-04,'603655,朗博科技,12.38,12.38,12.38,12.38,11.25,1.13,10.0444,0.012,3167,39207.0,1312280000.0,328070000.0,None
2018-01-03,'603655,朗博科技,11.25,11.25,11.25,11.25,10.23,1.02,9.9707,0.0364,9635,108394.0,1192500000.0,298125000.0,None
2018-01-02,'603655,朗博科技,10.23,10.23,10.23,10.23,9.3,0.93,10.0,0.0058,1534,15693.0,1084380000.0,271095000.0,None
