ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'600228,*ST²ý¾Å,11.3,11.53,10.9,11.4,11.41,-0.11,-0.9641,0.6775,1634912,18206517.0,2726916000.0,2726916000.0,None
2018-01-31,'600228,*ST²ý¾Å,11.41,11.95,11.34,11.89,11.94,-0.53,-4.4389,0.8436,2035680,23729873.0,2753461200.0,2753461200.0,None
2018-01-30,'600228,*ST²ý¾Å,11.94,12.46,11.92,12.29,12.22,-0.28,-2.2913,0.4815,1161901,14122285.0,2881360800.0,2881360800.0,None
2018-01-29,'600228,*ST²ý¾Å,12.22,12.55,12.2,12.54,12.53,-0.31,-2.4741,0.6513,1571800,19365610.0,2948930400.0,2948930400.0,None
2018-01-26,'600228,*ST²ý¾Å,12.53,12.66,12.27,12.28,12.3,0.23,1.8699,0.6924,1670864,20845650.0,3023739600.0,3023739600.0,None
2018-01-25,'600228,*ST²ý¾Å,12.3,12.36,12.22,12.33,12.29,0.01,0.0814,0.4392,1059842,13038365.0,2968236000.0,2968236000.0,None
2018-01-24,'600228,*ST²ý¾Å,12.29,12.47,12.2,12.25,12.18,0.11,0.9031,0.5172,1248032,15354906.0,2965822800.0,2965822800.0,None
2018-01-23,'600228,*ST²ý¾Å,12.18,12.39,12.0,12.34,12.39,-0.21,-1.6949,0.7187,1734376,21158217.0,2939277600.0,2939277600.0,None
2018-01-22,'600228,*ST²ý¾Å,12.39,12.58,12.11,12.23,12.16,0.23,1.8914,0.8471,2044333,25354974.0,2989954800.0,2989954800.0,None
2018-01-19,'600228,*ST²ý¾Å,12.16,12.51,12.14,12.29,12.28,-0.12,-0.9772,0.5959,1438011,17682041.0,2934451200.0,2934451200.0,None
2018-01-18,'600228,*ST²ý¾Å,12.28,12.55,12.24,12.43,12.5,-0.22,-1.76,0.8791,2121391,26359046.0,2963409600.0,2963409600.0,None
2018-01-17,'600228,*ST²ý¾Å,12.5,12.62,12.29,12.5,12.49,0.01,0.0801,0.7722,1863428,23196542.0,3016500000.0,3016500000.0,None
2018-01-16,'600228,*ST²ý¾Å,12.49,12.76,12.25,12.37,12.41,0.08,0.6446,0.6547,1579924,19744427.0,3014086800.0,3014086800.0,None
2018-01-15,'600228,*ST²ý¾Å,12.41,12.61,12.16,12.41,12.41,0.0,0.0,0.6072,1465316,18050179.0,2994781200.0,2994781200.0,None
2018-01-12,'600228,*ST²ý¾Å,12.41,12.7,12.22,12.5,12.54,-0.13,-1.0367,0.8246,1989952,24734022.0,2994781200.0,2994781200.0,None
2018-01-11,'600228,*ST²ý¾Å,12.54,12.88,12.33,12.55,12.57,-0.03,-0.2387,0.8561,2065880,26008881.0,3026152800.0,3026152800.0,None
2018-01-10,'600228,*ST²ý¾Å,12.57,12.8,12.41,12.42,12.5,0.07,0.56,0.8405,2028301,25537828.0,3033392400.0,3033392400.0,None
2018-01-09,'600228,*ST²ý¾Å,12.5,12.7,12.12,12.16,12.16,0.34,2.7961,1.0816,2610122,32474161.0,3016500000.0,3016500000.0,None
2018-01-08,'600228,*ST²ý¾Å,12.16,12.57,12.0,12.45,12.34,-0.18,-1.4587,0.7504,1810810,22148136.0,2934451200.0,2934451200.0,None
2018-01-05,'600228,*ST²ý¾Å,12.34,12.35,11.97,12.24,12.23,0.11,0.8994,0.7956,1919903,23307591.0,2977888800.0,2977888800.0,None
2018-01-04,'600228,*ST²ý¾Å,12.23,12.6,12.18,12.5,12.5,-0.27,-2.16,1.1701,2823735,35019273.0,2951343600.0,2951343600.0,None
2018-01-03,'600228,*ST²ý¾Å,12.5,12.5,12.0,12.38,11.9,0.6,5.042,1.3968,3370728,41925993.0,3016500000.0,3016500000.0,None
2018-01-02,'600228,*ST²ý¾Å,11.9,11.9,11.12,11.29,11.33,0.57,5.0309,0.8251,1991102,23170922.0,2871708000.0,2871708000.0,None
